RSSI,SNR,Throughput,PC,MC,BER,FEC,Delay,Jitter,HC,Output
0.6821926024744966,0.0,0.4602075866233658,1.0,0.9479623755423996,1.0,0.0,1.0,0.0,1,0.7467134949296563
0.8797790920521443,0.7122637865188408,0.8545567578673892,0.0,0.0,1.0,0.2694945783725201,0.0,0.0,1,0.6390794577035986
1.0,0.16163412472395733,0.14219135622660506,0.682322517808451,1.0,1.0,0.0,0.02649915715283291,0.5881591571717486,0,0.6211715857848052
1.0,1.0,0.1613970102041309,0.8689117868364479,0.3027466073877052,1.0,0.22151247895861592,1.0,1.0,0,0.7695310243794786
0.15962149832474049,0.9611656925749593,1.0,0.0,1.0,0.7142417331371037,1.0,0.5532647828660977,0.4117065046667875,0,0.7025001018227714
1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.26950207212971766,0,0.7122240775824846
0.0,0.7274229799045047,0.05899277609884923,0.0,0.9495163900128187,0.9315829807564289,0.1046230232152281,0.2548106359273089,0.6894095118285121,1,0.620742497049381
0.0,0.9031097498921212,0.48827527709449803,0.4088576145222321,0.08206142237783343,0.20736573837076666,0.11780024265966527,0.005865394179938144,1.0,0,0.4779990002120315
1.0,0.0,0.0,0.5119509809459182,0.4270266345572402,0.9015463368066334,0.3411998190589185,0.5343740021639964,0.9417605966542778,0,0.595492843201953
0.0,0.0,0.0,0.8749483005080975,0.5104319615090198,0.0,0.030710969075300465,0.2803770777571065,1.0,1,0.5572817765946696
0.0,0.0,0.7790231846003555,0.0,0.0,1.0,0.330716177513228,1.0,0.28727787451850917,1,0.6163423471903997
0.07808001253835761,0.7634149099489609,1.0,1.0,0.0,1.0,0.9174967931839081,0.7718938909214152,0.0,1,0.7763065990596065
0.8066797583064336,0.0,0.36548411159830574,0.007828717711345967,0.0,0.20834897555276422,1.0,0.0,0.38383643082602803,0,0.4444223057359164
1.0,1.0,0.34806948405982296,0.7882852895289693,0.07873189482165277,0.0,1.0,1.0,1.0,0,0.7582047727813146
0.052381304882136104,1.0,0.9305108668466192,0.46438025759638235,0.0,0.0,0.11019351005218347,1.0,0.0,1,0.6400301483308193
0.0,1.0,0.5239257799598329,0.0,0.5389669519333153,1.0,1.0,0.0,1.0,0,0.6756466234787833
0.953991589729107,0.791374160141,0.7290571235577903,0.3163706856223826,0.5485790233106165,0.0,0.5178259418732134,0.6569597335802976,1.0,1,0.7189343820672012
0.19231833445548285,0.2143979832087255,1.0,0.7387431345602778,0.3420534593065844,0.43774547052713064,1.0,1.0,1.0,0,0.7026603675903647
0.30859668762426473,0.0,1.0,0.06664266381171335,1.0,0.0,1.0,1.0,0.0,0,0.6402869013381883
0.29902304839862826,1.0,0.0,0.6955321524229752,0.0,1.0,0.299707437754538,1.0,1.0,1,0.7525293553591871
1.0,0.34254518073040685,0.43469038223617873,0.9212727918869195,0.9119516926691006,0.0,1.0,0.0,0.0,1,0.7061651631228646
1.0,0.09956027553034763,0.07198478091401694,0.33066399979196504,0.0,1.0,0.2430102823506316,0.612687754603039,0.41428079556880837,0,0.5225420172054215
0.5566154158304591,0.5211715492224918,0.0,0.0,1.0,0.6085372508124848,1.0,1.0,0.18827167284936264,0,0.6314431338832501
0.5795560082217993,0.4197603732840598,1.0,1.0,0.0012102923015623324,1.0,1.0,0.0,1.0,0,0.7424341992697411
0.651916641337183,0.6800300342154153,1.0,0.0,0.39522542282231643,0.0,0.0,1.0,0.6445810560239964,1,0.667766727781301
1.0,0.5750654143527814,0.38683063896470016,0.5051337291223283,0.0,1.0,1.0,1.0,1.0,0,0.7573307242099454
1.0,0.3922785492503851,0.0,1.0,0.0,0.9539763016837555,0.18277162954509174,0.0,1.0,0,0.6401061406472188
0.0,1.0,1.0,0.46677207645345375,0.0,0.6010229501864737,0.2362645970912095,0.0,1.0,1,0.6808028876147774
0.4083467323009118,0.11335592785017279,0.0,0.5205554526538219,0.0,0.3424711688088301,0.0,0.0,0.7213648969307567,1,0.45697137934847065
0.33402915515959697,0.13062900168466707,0.0,0.86241969306961,1.0,1.0,0.42037595048160126,0.38912823651098016,0.20705059029842232,1,0.6514149070069265
0.0,0.26584691798502746,0.0,0.1927222626011612,0.9441718616335084,0.8219504030663706,0.21151804164973398,1.0,0.36271779535303705,0,0.5339647464687917
0.0,0.7887550164463039,0.8426965367107327,0.6880955288968287,0.27153019442588755,1.0,0.14612786955625678,0.0,0.0,1,0.6245662003812957
0.7600723265609972,0.9314416604269554,0.5456026030762471,0.4929426424279767,1.0,0.9858330907676511,0.4465708305074715,0.0,1.0,0,0.7181406928383085
0.32174629334793203,1.0,0.0,0.02932135576780237,1.0,0.32093553382536155,1.0,0.8133854649289104,1.0,0,0.6977804777017329
0.0,1.0,0.39475502241583715,0.0,0.0920013286232233,0.28016732532978017,0.0,1.0,0.0,0,0.47358098593307246
0.9522381397358944,0.0,0.8090832081571425,0.4634099153706732,0.0,0.18168503570773475,0.878907264408866,0.07137137498003843,0.0,1,0.5988909055037256
0.8763414183218561,0.1166151880339229,0.0,0.8424300711663835,0.23706023805396015,1.0,0.45233990974407345,1.0,0.0,0,0.6125414891062828
0.45786831874369094,0.0,0.0,0.0,1.0,0.0,0.05175478382980725,0.8756801059932487,1.0,0,0.5458147673882405
0.3856239328884091,0.22607270284406145,0.17052931300843477,0.24908608706865665,1.0,0.9526490316058026,1.0,0.015889080208486894,0.0618821928528398,1,0.6482716140658534
0.0,0.0,1.0,0.0,0.08368983043448797,0.37781510359873893,1.0,0.0,0.0,1,0.561226179024596
0.2690774365449947,1.0,0.6441396346186015,1.0,0.4004506330924339,0.0,0.0,1.0,0.0,0,0.6039602011133136
0.0,0.8089501843067164,1.0,0.28281307891425067,0.11999973847795087,0.0,0.22866728667926806,0.0,1.0,1,0.6165283694629845
0.9736689075949544,1.0,0.481580088441113,0.6227603769574963,0.6536807866966193,0.0,0.9605326091610563,0.4840679881052391,1.0,1,0.7843484105660351
0.0,0.44228383067730626,0.9939644319568685,0.8852319123188757,0.9876916207255585,0.28668446756228116,0.0,1.0,0.9569788484809202,0,0.7029044782539433
0.7896072374269162,1.0,1.0,1.0,1.0,1.0,0.5783336439056076,0.0,0.0,0,0.7718775416521785
0.0,0.7540929903207024,0.9649175751249532,0.0,1.0,0.7474748488404167,0.0,0.6234339039469058,1.0,0,0.6668666018834143
0.8590431109458528,0.0,0.40845717300228646,1.0,0.7054279787926828,1.0,1.0,1.0,0.0,1,0.8001512958124906
1.0,1.0,1.0,0.4137886593670077,1.0,1.0,0.0,1.0,0.0,1,0.8468306238334053
0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0.8366600265340756
0.5086219659116012,0.16133830599097465,1.0,1.0,0.4346462151978613,0.0,0.27420245662193055,0.20869496268294718,1.0,0,0.599365019019327
0.0,0.09906527614860117,0.0,0.0,1.0,1.0,1.0,0.0,0.21032790384304778,1,0.6367143595108727
0.6052134849526075,0.00955369221189617,0.0,0.6922584417501171,0.0,0.696625317236985,0.0,1.0,0.0,1,0.5771380439888875
0.7024212786771468,0.6135938862676481,1.0,1.0,1.0,0.489252189455623,0.6279287673991245,1.0,0.0,0,0.7418595117552904
0.8486069243778526,0.34389038197094823,0.24790048123695385,1.0,0.0,0.8968902087455796,0.4330596676437847,1.0,1.0,1,0.7675807239499381
0.036074781961775715,0.5368542579547153,0.648774078513043,0.5383931222171218,1.0,1.0,0.9185197071467559,0.8996143718575346,0.07049382255422165,1,0.7522129148496948
1.0,0.0,0.0,0.0,1.0,1.0,0.9646979003088066,0.1735622948281208,0.0,0,0.6293461614283687
0.05142795902578545,0.5621315101265247,0.4150295970049497,0.0324530791421378,0.0,0.0,1.0,0.0,0.0,1,0.49919329306217464
0.7937823432975549,0.0,0.6579405806042333,0.47647031674643403,0.0,0.06585050381881952,0.8998365894455255,0.6963767491109288,0.0,1,0.5990812075284696
0.7932648508475948,0.5157947013408876,0.0,0.0,0.7018062138314003,0.08136505644615466,1.0,0.7993075633464696,0.0,1,0.6350872469611804
1.0,0.9014699021020655,1.0,0.6913136379885458,1.0,0.0,0.0,0.028231934452004337,1.0,0,0.7274173198781954
1.0,0.7975639356643189,1.0,0.6462860952080566,0.35288304987293206,0.4233448929716117,0.5061652068137193,1.0,1.0,0,0.7492492582721172
0.07808971294287714,0.0,0.35223006488887576,0.0,0.9309382485306475,1.0,0.0023558103734224733,1.0,0.7350057149284135,1,0.67357620172304
1.0,0.8626864049974635,0.0,0.8025027787334954,0.0,1.0,0.3213382084951232,1.0,1.0,1,0.8056982553959816
0.4992884157507048,0.0,0.0,1.0,1.0,0.2952814130439749,0.6975231374616528,1.0,0.8031881377046747,0,0.6684407039398443
1.0,1.0,0.9777728939430115,0.6759208147997311,0.0,0.7693632027133418,0.6037965976013723,1.0,0.9263366618605112,1,0.8501469555365369
1.0,0.7432619856112975,1.0,0.0,0.2288098649675483,0.11754836052758766,1.0,0.22674643109265025,1.0,0,0.6833757308126543
0.0,0.31000536060900796,0.0,1.0,0.03418467941479297,0.0,0.0,1.0,0.11117597444895266,1,0.5576407457501368
0.5227850480712004,0.0,1.0,0.40308194545172826,0.0,0.0,0.0,1.0,0.0,0,0.4935361446982336
0.12543951644907858,0.47329187066704315,0.07997768511655134,0.0,0.0,0.7567487122488159,0.8918753401997427,0.5239384207946203,0.0,0,0.4345984815866823
0.32074741773548077,1.0,0.43501829158279115,0.14580333875059182,1.0,0.21814123405801722,0.03599522830832247,1.0,0.0,1,0.6604740485472333
0.9409346849021875,0.8727785007620881,0.0,0.38767728766424325,1.0,0.7538974668362897,1.0,0.4711753617867236,1.0,1,0.8116502746917681
0.6735270248922057,0.0,1.0,0.8626072682158443,0.9754466784121613,0.9842342500744915,0.0,0.7207906967017487,1.0,1,0.8147074605240678
0.0,0.2538527167487672,0.8014354373577232,0.0,0.8580618851117429,0.28286776414176307,1.0,0.0,0.0,0,0.5022971563452826
0.0,0.0,0.02887797866547981,0.8285187041660677,0.0,0.0,0.44350327374578336,0.0,0.6017810205780234,1,0.47393171779866966
0.020341518888077115,0.9147002972472906,1.0,1.0,0.257783640104684,0.0,0.0,0.1679641476408743,0.0,1,0.6270370619966018
0.0,0.31304545026560626,1.0,0.3218455154940313,0.0,1.0,1.0,1.0,1.0,0,0.7212199380061269
0.0,0.0,0.9382387998292967,0.14835273877660304,0.0,0.0,0.020786883275062062,0.0,1.0,1,0.5387701434864343
0.0,0.9697821235005515,0.0,0.0,1.0,0.0,0.42834079852138285,0.0,0.021475996840031764,0,0.46091370398149883
0.3064875923104402,1.0,0.0,0.0,0.9219198117007851,0.8542538505379893,0.20550149492653913,1.0,1.0,0,0.6867205610015391
0.6588384300132868,0.14982387772171524,0.0,0.0,0.9402042847375669,1.0,1.0,1.0,0.9890602570453835,0,0.7292968915540161
0.0,0.26265754652145556,0.0,1.0,0.0,0.7826133357284333,0.03839790328795034,0.014561674523676627,0.0,1,0.5179921873297415
1.0,1.0,0.0,0.5972512269522412,0.5362131368840327,1.0,0.9518242784162358,1.0,0.0,0,0.7449968465198735
0.43008590121593715,0.27937429917355205,0.0,1.0,1.0,0.36444774186407414,0.8301185890375924,1.0,0.15919427806750686,1,0.7148626251279654
0.18612548453898647,0.0,1.0,0.2363930838902778,0.22233612822940707,0.22296341595990965,0.0,0.0,0.16722385993410804,1,0.4709176408046152
0.7281038048788169,0.6004539450455236,0.45079035647001564,1.0,0.5326683718708577,0.0,0.17868879941535132,1.0,0.0,0,0.583914147603409
0.339337215948455,0.0,0.41713875111229937,0.8945960518764876,0.4185537403252737,1.0,0.733346555014293,1.0,0.8994821831812769,0,0.6790809363391334
0.6276145562941051,0.7960929586255534,0.25416343583176904,1.0,1.0,1.0,0.19371342978641126,0.0,0.06446773085732227,1,0.7165154613377684
0.0,0.4643368517381683,0.0,0.8137655606661833,1.0,0.5188675147502009,0.4858366725852923,0.15630874805634598,0.0,1,0.5837393506197096
0.0,0.5703031426776614,0.25906370972631676,0.5496329557046836,1.0,0.0,0.0,1.0,0.8232401025940437,1,0.6612246466036257
1.0,1.0,0.0,0.520540872870401,0.0,0.0,0.8933198174026232,0.0,0.18400520656509456,0,0.5570315083131293
0.008670311750420878,0.27604170001930506,1.0,0.5619742187383322,0.5890802983873585,1.0,0.8630036454259482,0.0,0.0,0,0.5902440263948947
0.10185362970253409,0.10518228964257603,0.0,0.5371728834974133,0.2602185068816043,0.9183450441226347,0.0,1.0,0.49150635682032306,0,0.4962501358071395
1.0,0.33367557530361436,0.472824495124325,0.3171444011441851,0.0,1.0,0.2561160702398827,0.24246954584935798,0.5451981713357018,1,0.6210564331884971
0.034817365266524236,0.0,0.0,0.0,0.7589704130609248,0.23559850847402075,0.25989681005227283,1.0,1.0,0,0.5196442384840328
0.05966763046147017,0.0,0.2987385288636417,0.3393223307399934,1.0,1.0,0.0,1.0,0.10796022853296217,0,0.5674151910053352
0.3250270893403616,0.22520248121834807,0.9792326589998387,0.9281296104277569,0.0,0.3703951113570142,0.0,1.0,0.7463171402777462,1,0.6834370309652653
0.0,1.0,0.8381666586006066,1.0,0.0,1.0,1.0,1.0,1.0,0,0.8186894006636282
0.5328145654037667,0.6265172474596682,1.0,0.2239122494464032,1.0,0.916692782248717,1.0,0.6943499658808875,0.9312781992631519,1,0.8316416616843756
0.10623502553417452,1.0,0.06133490814107956,1.0,0.5122455905765347,0.5715412399802527,1.0,1.0,0.0,1,0.748605556062082
1.0,0.8892511251223899,0.0,0.0,0.09237449427643685,1.0,0.0,0.12604080786001814,1.0,1,0.6939154772715672
1.0,1.0,1.0,0.0,0.5591084561847596,0.17151327970763253,1.0,1.0,0.8911722383997326,0,0.7833394557525979
1.0,0.2564854337297937,1.0,0.5857808042372322,1.0,1.0,0.12742267085469805,0.0,1.0,1,0.801570986586723
1.0,0.671406485753181,0.8607915938257361,1.0,0.0,1.0,0.9424222324191024,1.0,0.0,0,0.7797376803303976
0.7098289224563183,0.7181340368720963,0.0,0.7637349182427932,0.5160073602099713,0.5843037174643239,0.0,0.20705957845928236,0.22269202166173907,0,0.4798962861900535
0.6254913918302042,0.0,0.6965985210110892,1.0,0.0,0.5247033373411573,1.0,0.0,0.0,1,0.6443448279411786
0.8767174008118747,0.0,0.5694074720475427,1.0,0.2417613589601214,0.0,0.740563972087974,1.0,0.03165937582705369,1,0.6856197297065352
0.9483267927299829,0.23279820077201874,0.5676314801417083,0.0,0.8595615901144358,1.0,0.0,1.0,1.0,0,0.7081363097977782
1.0,0.9703554468478129,0.5465278869402815,0.0,0.4892267131805693,1.0,0.09300602488035226,0.0,1.0,1,0.7408289493522872
0.0,0.9500450989040514,0.0,0.13885234330136098,0.8374492608152787,0.06931351685496723,0.6733731881299241,1.0,0.8003989806542197,0,0.6100869831405453
1.0,0.0,1.0,0.09489531322027722,0.1316600013400715,0.15602008940630263,1.0,0.19076333962340952,1.0,0,0.6393021505099657
1.0,0.0,0.0,0.21033469696917306,0.0,0.0,0.0,1.0,0.7866383404592359,1,0.605230581136609
1.0,0.0,0.0,1.0,0.35939813185665903,0.5854679309295892,0.9894252351124206,0.0,1.0,0,0.6671508083789076
1.0,0.0,0.45812665121385365,0.98230008724292,0.6000194260167452,0.00730616494327041,0.0,1.0,1.0,1,0.7439670813680879
0.18989013070892957,0.7995485448367037,0.4357534558881312,0.29025370497518643,0.9360306460316906,0.0,0.0,0.9165020049791519,1.0,0,0.6054414687071514
0.0,0.9460932389323948,0.8073409721659061,0.4489029689840437,1.0,1.0,0.5692961043520512,1.0,0.0,1,0.7792627151406957
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.6324555320336759
0.9732516738880251,0.13374862050456304,0.6986787951551202,0.7832074917561164,0.0,1.0,1.0,0.0,1.0,0,0.7118057001847509
0.9670619541654955,0.953442787164147,0.7753832160282746,1.0,0.351871504358234,1.0,1.0,0.0,0.26447904448932125,0,0.750948987870773
1.0,0.7921001360609586,0.0,0.322064512870026,0.38604360957977235,0.23185082536042267,1.0,0.0,0.0,0,0.5416578855436045
1.0,1.0,1.0,0.0,1.0,0.7028437564331702,1.0,0.34663132081060266,1.0,1,0.8725905465064352
0.5654259602102917,0.8028032635683765,0.5183767272411205,0.0,0.4174388849604812,1.0,0.0,0.0,1.0,1,0.6638651407099209
0.0,1.0,0.7125842237137521,0.600384565980304,0.23567872306417892,0.5723884051098659,0.8774275828223056,0.0,1.0,1,0.7086106133032344
0.0,0.747835262729203,0.9406790414776831,0.5120134199394624,0.0,0.7814194330985984,0.0,1.0,0.050178815065268334,1,0.6572234494721123
0.0,1.0,0.973810615078369,0.0,0.7187546084272605,0.0,0.0,0.2814283807289817,0.23100514776189773,0,0.5096548452577458
0.6732237404706488,0.0,0.0,0.49657107968454395,0.34006039739863403,0.3264000675755161,0.6961052584358425,0.0,0.0,0,0.3750404845782139
0.21024947401340877,0.0,0.0,0.6859192793912088,0.0,0.0,0.0,1.0,0.0,0,0.3891901976108173
0.0,0.598891056964813,0.7054881941456699,0.0,0.0,0.0,1.0,0.0,0.0,1,0.534451502962743
0.2765342642917611,0.0,0.0,0.11840530301458774,0.0,0.7374040216459273,0.1555115509331224,1.0,0.9920118434377087,0,0.5140551571809445
0.0,0.7279795945487509,1.0,0.0,0.23492185057030823,0.0,0.7388279534795895,0.0,0.0,1,0.5595542253256229
0.9989289091342773,0.1964956485421847,0.0,0.0,1.0,0.0,0.8930717427456062,0.0,0.0,1,0.6191967896469495
0.6906863560583333,1.0,1.0,1.0,0.0,0.6640204632411624,0.0,0.0,0.17085441931499734,0,0.6282644388032488
0.3466457197714592,0.3135844269038165,0.46280368671999106,0.0,1.0,1.0,1.0,0.6199161337291915,0.0,1,0.6940447905669945
0.9652878203278411,0.34813044589191156,0.11739687386853248,0.22700296334008707,0.6956936557062618,0.8924703109743217,0.15355443349353393,0.0,1.0,0,0.5850093706425159
1.0,0.0,1.0,1.0,0.359417666266195,0.0,0.0,0.0,0.012278057103518591,0,0.5594043090208078
0.0,0.6237673140446316,0.326570091172383,0.0,0.03782951579116567,0.1547843487482531,0.5530450508554973,0.0,1.0,1,0.5316936882902568
0.49851307029722636,0.6149290844505723,0.22156327979248525,0.43165115849097424,1.0,0.32574239949489636,0.0,1.0,1.0,0,0.6299344553656422
0.2921188163899249,0.603981385066486,0.0,0.17790013809621896,1.0,1.0,0.16201959476111227,1.0,0.04368239866935897,1,0.6715604125148086
0.7199320617954538,0.28795126034381535,0.5298883578644921,1.0,1.0,0.3976147308285074,1.0,1.0,0.0,0,0.7099364230624315
1.0,0.0,0.7255365201278308,0.6386593246379759,0.25521488274762827,0.2566358251054194,0.23377284593111458,0.0,1.0,0,0.5585638102835159
0.27398919224274354,0.35389116360277517,0.06010938211137695,0.93290374497442,0.0,0.0,0.5144161288037354,0.0,0.11394143392333789,1,0.4849575416760723
0.8555783115262258,1.0,1.0,0.8753518934034509,1.0,1.0,0.0,0.0,0.0,0,0.741502203937323
0.0,0.8492598594758483,0.15583277641126225,0.4065456343980115,0.0,0.43455951146212235,0.3245729446466018,0.30447291170096136,1.0,1,0.5742559390487387
0.20300234578070997,1.0,0.22496075863177145,1.0,1.0,0.21224390440559004,0.0,1.0,1.0,1,0.7833814377603022
0.5186429070858157,0.3712260414356531,1.0,0.9654471339116963,1.0,0.07447374050313638,0.0,0.0,1.0,0,0.6591231861581907
0.0,0.23020851001881726,0.8312201287828709,1.0,1.0,0.3856747805090943,0.4817225863606268,0.7201356601893424,0.10105101953438456,1,0.682167957671341
0.2824840570278703,1.0,1.0,0.0,1.0,0.816111101412869,1.0,0.7812796229071225,1.0,1,0.8576848151561357
0.8485330663706238,0.0,0.0,1.0,0.4974658969976602,0.2191206913202014,0.4576500019676123,1.0,1.0,1,0.7228373319817964
0.0,1.0,0.0,1.0,0.7216750227743258,0.7910354132717611,0.23847160742691043,1.0,0.21557791852445307,1,0.7245615508740759
0.41844694569748286,0.0,0.0,0.6447841827033399,0.7158650247999799,0.0,0.0,0.0,0.0,1,0.458618275078506
0.6039147494827896,0.36477821632787877,1.0,0.4266564973330532,1.0,0.15285824813776838,1.0,0.0,0.0,0,0.6085373926465378
0.0,0.3673471824673886,0.3522632385435739,0.4503004162051907,0.0,1.0,1.0,0.0,1.0,0,0.5883709549706293
0.7039483083102864,0.6472271916956298,0.25715754268385826,1.0,0.13268162421246854,0.018201235351089085,1.0,0.0,0.0,0,0.5475867016805914
0.33272940383268934,0.6900465402690402,0.37386736511747776,1.0,0.7031306703506363,0.32407977406992905,1.0,0.0,0.7498202602788759,1,0.6991638400894061
0.661180401313646,1.0,1.0,0.40666965785866016,1.0,0.7162742936009612,1.0,0.07844279088586126,1.0,0,0.7824156100704838
0.9182612474157192,0.262672302097147,1.0,0.5084633123293086,0.6374114736877544,0.0,1.0,1.0,0.7804226178884084,1,0.7865168940385178
0.05541563831617413,0.07561781309226201,0.0,0.5439633206955624,0.5704351075029315,0.0,0.0,1.0,1.0,1,0.6025015562437054
0.0730236215219835,1.0,0.0,0.9367327848120408,1.0,0.05125674893013399,1.0,0.8652170546810386,1.0,1,0.8144954613417883
1.0,0.46381600012685564,1.0,0.0,0.14278953344137968,0.14696779037487473,0.0,0.7255566370094517,0.5551740099753654,1,0.6396689987096723
0.6024351877826012,0.9777196116152214,0.772616608465833,0.0,1.0,0.0,0.0,0.0,0.12752899860368982,1,0.6270617085724325
0.0,0.0,0.3393423246185773,0.9558917988402728,0.0,0.22605491152105028,0.6215729647284662,1.0,1.0,0,0.5887559866253385
0.766007502242117,1.0,0.9233224579494778,0.0,0.4509288045123392,1.0,0.9504571703723569,1.0,1.0,0,0.809073388160569
1.0,0.0,1.0,0.8560898101517814,0.0,0.9178973699336885,1.0,0.5907121409286157,0.0,1,0.7696990436668973
0.0,0.22210733920535608,0.0,0.814765068534567,0.8616869208265804,0.6426550719928262,0.0,0.0,0.0,1,0.5356009408239234
1.0,0.9972808066790263,0.7980133197514757,1.0,0.25584748532586965,0.07136025134057422,0.9634864031118294,0.0,0.0,0,0.6804594430288606
1.0,0.0,0.17821208124685062,0.0,0.882528129068083,0.2859114860955151,0.5649111348665848,0.7454998406211292,1.0,1,0.6904531428737559
0.0,0.631464631637688,0.506911592539324,0.2926661665381133,0.0,1.0,0.7135344740284063,0.8003068466328078,0.0,1,0.6237774381212046
1.0,1.0,0.0,0.4672016400981157,0.0,0.0,1.0,0.0,1.0,0,0.6494826689381611
0.5378160850322236,0.35481742180418485,0.5985994385874759,0.0,0.0,1.0,0.6798960478523132,0.0,0.3327674459195844,1,0.5784855781228635
1.0,0.0,1.0,0.7990536443298846,0.0,0.8053328265217318,0.31957496840804867,0.03735843681995721,0.05861970626182078,0,0.5825811335073604
0.24023533028996147,0.0,0.6870334236784098,0.9632374687244041,1.0,0.0,0.5870598954218363,0.0,0.0,0,0.5293575050132092
0.6677562324563256,1.0,0.5418221649742267,1.0,0.5575658128830104,0.5379488447860123,0.10580557026141502,1.0,1.0,1,0.7969274156686081
0.35035499886242194,1.0,1.0,0.28032237879783417,0.0,0.7969432184333674,0.9978486592033962,1.0,0.0,1,0.763685124993522
1.0,1.0,1.0,1.0,0.5928220269805499,1.0,1.0,0.0,0.0,1,0.85740526915067
0.0,1.0,0.4512385524081204,0.47826854939726093,0.4268021916633742,0.76628032195586,0.18096527848571853,0.4004142808098129,0.0,1,0.5826476385810917
0.7701483273259281,0.9635484062202918,0.8914198482958696,1.0,0.0,1.0,0.0,1.0,1.0,1,0.8553469075847776
0.0,0.0,0.0,0.0,1.0,1.0,0.5769356531561494,0.3493067149434671,0.22572065123979268,1,0.5920996319356587
0.31188240019688684,1.0,1.0,0.0,1.0,0.0,1.0,0.6575982688711747,0.0,0,0.6730309142063935
0.9388801477693516,0.0,0.6713908158255769,0.5955239842394753,0.5140220521188628,0.018554503771482267,0.1201959609223221,0.0,0.02603792798069049,1,0.5446648839098269
0.2000028736351025,0.8644077809617974,0.7394664000207521,1.0,0.0,0.3286443004604801,0.9244501805423843,1.0,0.0,1,0.7277793436570766
0.42313945607346326,1.0,0.0,0.0,0.061360728506796636,0.0,0.20677694377875777,0.9202676428952729,0.7475452455779737,0,0.5129605512623528
0.0,0.0,1.0,0.3717130542930932,0.7230682194537907,0.8992471067864779,1.0,1.0,0.0,1,0.7395703890624493
0.0,0.6451713409701112,1.0,1.0,0.48415241844241286,0.19960883751874992,0.0,0.0,0.526844959848561,1,0.6299253069393408
0.0,1.0,0.9035910517904808,0.0,0.0,0.0,0.851263371309911,0.0,0.00037248747087992307,0,0.5040958495124374
0.9051629301048171,0.6327295754910823,0.0,0.0,0.9816279473483878,0.8407498082822777,0.3589529969809425,1.0,0.35308618040244344,0,0.6437109147522625
1.0,0.05101212796354215,1.0,1.0,1.0,0.0,0.7310960252516324,1.0,0.0,1,0.8085235701782667
0.0,0.6858657776286636,0.17767928260315535,0.808308375903212,1.0,0.0,0.5287213657491926,0.0,0.0,0,0.4934460969086211
1.0,1.0,0.0,0.0,0.9674308099460547,0.0,0.19574258036668069,0.8673798108395545,1.0,1,0.756742047599679
0.6279827827246445,0.5363097698642183,0.22103662949148606,0.6962231531578894,0.029022544320439825,0.6887261994740697,0.3054283133037492,0.0,0.0,1,0.5276406879410335
0.9644147416609067,0.42967658713517265,0.0,0.27563844203506904,1.0,1.0,0.9714618136310829,1.0,0.0,0,0.7165495355895443
0.8833987789607591,0.0,0.8882065237827589,1.0,0.0,0.0,0.0,1.0,0.0,0,0.5974365432043485
1.0,0.013823438615530925,0.11792046023475233,1.0,0.6861678618917689,0.0,1.0,0.0,0.0,1,0.6696956515530211
0.0,0.0,0.0,0.9160179543580732,1.0,0.711524858486758,0.2860520122319302,0.0,1.0,1,0.6653707440707689
0.7977622968750309,0.22696529289876477,1.0,0.0,0.7750484083819245,0.39255811805699903,0.46936115200693374,0.0,0.4040047339676669,0,0.5316257663023224
0.9172544832853815,0.42899928075274507,0.3058563347769966,0.0,0.6009729868903385,0.9951758940745827,0.0,0.0,1.0,0,0.589108466976648
0.047520836095123586,0.0,1.0,0.2613267733416068,0.0,0.0,0.08647125801402222,1.0,0.13567601121022366,1,0.5564562130849794
1.0,0.5503356727582638,0.4223800791116936,0.48805021154923267,0.48777068275724755,0.0,0.4728162066835707,0.0,1.0,1,0.6466020953564916
0.0,1.0,0.1517372924012479,1.0,0.6862479686871541,0.33864921624080313,0.0,0.0,0.4440898034072268,0,0.5297036459741699
0.5382788308566714,1.0,1.0,0.6942615771070325,0.0,0.11722392162559236,0.2884614746577162,0.0,0.8999227629144911,0,0.6065109798322045
0.34931909746141665,1.0,0.0,0.0,1.0,0.9956876222483974,0.0,0.38611282778561906,1.0,1,0.7254309607902418
0.7857537605942183,0.0,0.6739264400912028,0.5586713356706335,0.15915819835238,0.09127635782436072,0.0,0.0,0.3262764977375401,1,0.5023762075196534
0.4236716689865525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.9580969514147225
0.3579147930086758,0.0,1.0,0.552486339070301,0.8164086166967979,0.0,0.0,0.9946423504246981,0.0,0,0.5558039752096862
1.0,1.0,1.0,0.7581594346953544,1.0,0.12328029320689804,1.0,1.0,0.0,0,0.8117883812368072
0.4628824546059822,0.6016699588298211,0.8952322733031016,0.45198545670869184,0.42273869602047653,1.0,0.0,1.0,0.0,0,0.6132460018208871
1.0,0.2603791567448033,0.6251547663975088,0.9841005376011366,0.709984942516898,0.3434273700909962,0.0,1.0,0.11089877957594119,0,0.637290292705238
0.13917178302883082,1.0,0.5094996600525595,0.24725005990633064,0.38511470680075155,0.842919231801292,1.0,0.0,1.0,1,0.7210351898238734
0.0,0.5508505709927757,0.11333775432458593,0.0,0.12306455298814245,0.08016614364746366,0.9389243918263772,0.7880669455955964,1.0,1,0.6197162106331243
